player_id,rank,division,tier
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
NhTie_OqK3q70tCx9ClkNPekHZ2o_PcaZwk1fT-lNARxdNll89iiz0PVo1sL1cjQRfHh9AvYuL_gjw,IRON IV,IV,IRON
MflY5JryI2Jei7Ls6z9K3oAB12YGrEw7lWeiM6cy0Mj5RfHNSo6t_FBu0ssIwEbBtHEsqngrKkH_2A,IRON IV,IV,IRON
ZdiRZNtadRy3u_TgAEl6oirg5J7XY5VvkP-uOx5leJZR9hNdXrDwWbx8UWKv9RspXdJ1oq5da256TQ,IRON IV,IV,IRON
ZoJy2k5EGqET8aGq12Wnma3NhF8cXm68vCZhE838AnSYJ3PP4mlf_4FwlKg2ifdKqQAQy-X-rbP0fg,IRON IV,IV,IRON
k5HAgOwWDHXUZ73Q_HvcQlBldJo7CkmwscUYA75PqPmG_Lv6nouJMkg8AcmInhmilrTOavwZi561ow,IRON IV,IV,IRON
TP4QZscVgLJgT2qo_CQj5-Gm2I8DmTRvwcI0yXZOM6py1nHp4yptsJcF2RxmEGJZfPuLUi8A_FY6sg,IRON IV,IV,IRON
uDcdmKofN0-awePqWcWQWpWLEYMWqR4dvN4FWQa5ypNnnueJTin-IHKJdtb8iD2N_Cu0jRN6XDAbHg,IRON IV,IV,IRON
y_VbpsZchkMWdqnEDA0jzXVh6U82kwTBcCv7z_4GVnQ6nlgcx7CoiUAc55GE4HiqNH5ChxZkAAnNew,IRON IV,IV,IRON
-wzvnqq86WwEsy_8GuL3yAZT54zMhro-erNbXXG0TubslK8foR-MCAeoo4r5ovEkPJ-TjA0lMSM98A,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
tZk4SysCJmLTK_tnFpCjUkcBMCfsLVfAZq5ONyJBMAHsdo4iWW-yLw0XKagbAc0h3NFVXfffzxOK3g,IRON IV,IV,IRON
E-LbG3FV5C4z2xMbf9QvAsYqEYXc68Y9PAy31bBKSHuYeRIUugEnjvkNUpTexiRuHTX7PIh8_9AkOA,IRON IV,IV,IRON
uwpLoJYwaESSejJPD8UHu5-cSZ61qQUwEmdWbSqZU2rD-DfVkEmcEi0HJM2QBshRGGwzzhHk68CVzA,IRON IV,IV,IRON
DMNFXv-SZW_LzgYsL5xZgmkArBMJJdNc7Kt6x2Icr7grbz7EHpsNakoF4mw6Hy5AJa-iJUPgL3xUXQ,IRON IV,IV,IRON
_TTgUmjQerzw54ejL_Rb6OZlMA_V5PJbBSwUV2TF4W5MHEATQp53L_QkHYRZ0t-cUHK1PIgJ3-DWkg,IRON IV,IV,IRON
qNvRRbGaoxNptSPc9fhQOTN1doP5ElMBSIfoZAoMErLOQfeA2dJdPVXjJKCssAsjdmZla7FtE8SsTw,IRON IV,IV,IRON
Wf7RpAlnd0Dvw3pXFu9P8ZpirGeIjWp01b12kE7IqksAbP9ocKTkpdWi1pgwV5n7F3DNxjo7ah7AHg,IRON IV,IV,IRON
YNYR0vO2Ov5DKyXiVp5KrRzNrtBVJxvnGUWLKJRw6ctmfozasTIitTlL9858VyVT80y9PENrSLY3YQ,IRON IV,IV,IRON
1mQRXJgi1YhOA124xc2bdXpBoNPOH6zWSxmu6eRPUGmHnkWdPDVWUbevl6S27n9k7zMBA2_YVrwxIQ,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
HBqWGEI_PEvB8Ewwj2Gy28dW6xnQriN6ZCYU-2gaqHev4WgAdsEZcg5UsqMiRhgWwsw1Rf-1HfdfXA,IRON IV,IV,IRON
RmDxZwGfMF0JTB7Dr6-7a7WGEpz_Yb0ndCBHPxVbDPvl1b5iHU8rdrVVHnVzYCR98gq01HdknOJOrQ,IRON IV,IV,IRON
XB7lPdmIbo6USFGCo6ZObJRscUsPT7je4j9XCFW904w7_E1zyMF0eLXD6IbHkWRwWXLOA6rIGJdFaw,IRON IV,IV,IRON
6J1Z5WS1JQ1x6BmfQe-Y6znwAzZbVC3vqiIQSpG5xJDdJGyKQojgKagre1SfriHMtXE6YqsNquMQwA,IRON IV,IV,IRON
PEdnBpHcYpYy2P694NOGS0jBVioIJl1h5x9b_V7gRTm7bCLEIVg2UY_SVFPe73pSEUTY9dJVsDtsHA,IRON IV,IV,IRON
MPluxabYHulLs-KpuhCKWv8VGv4z8zHYzVDtvPveIHX2TAFZCtGsgU9V_SO38XWDk3KYoiCYPJyMfQ,IRON IV,IV,IRON
yC5CCznZNrel-3q4xqslnsCo0gO6Pt9mDWcC7djWRcD9nqbsiqTk5y27mKjsfPC8su0X3vfzpfEZKg,IRON IV,IV,IRON
3luZLdC9O9Oio1p5whQupvyO96nqoZu9bHUyvStfayGxciOVAOAo8zklgXo0MLuZ9oCh3ZkwNjuXkA,IRON IV,IV,IRON
UOVyNuTSAsv5YHVKWEs8sX69ofopxEkD8x7QKulcrm1Fhp85fcGJE9gNzAVe5-X6ouarMc7RNN5pjg,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
XpINUdIRfvjP4XKjg7_2NOT8yVXWyJLpN3sFm9IupB9Ka4sS4wxWmcAzHXeAkh1mx7ZQy7GWy7iTfA,IRON IV,IV,IRON
_dPFV0HUL58LIaeMP3j_EJjuvvnjkY_2_KrqkrQK7MexMPZssnBr0tk2ahNB7QA_jdECWCMNOKJ7IQ,IRON IV,IV,IRON
Vc27xbavIVbhj92P_Bt3o9Z2UQ_bkh4iT-M4gCEyhwRkmF3-cPiU8xtfu19NsCbmxmL1ljp9RAmX0A,IRON IV,IV,IRON
M45o1jz_wdYoRxl_KLE00ethyr2UR1oXMP80IHvxSrLdUq41Bus6im9UaBHOchyZMOPuT5jzihlInw,IRON IV,IV,IRON
jpOP7CLQxntKe40p5h6Xexo-8hRflpq1ylnQS32D00XlbN_NzKuG8G-kTzyLXKYB0-a7G9jtlqCIfQ,IRON IV,IV,IRON
DSSs81cHka1hyXt25JSoSUtFgFrUnt9AHqK8i-JTjbCb0hELWONODdGFzVtva2RR21WVt2hW8DlOTA,IRON IV,IV,IRON
8nm6ap0whyk8_3WzljTGkVHmqKpceepGdxkpK8qkINhN2dYF1aNsD8d3mXZHlt9PaIP5FyYR6ovhLg,IRON IV,IV,IRON
rzDGDKBsWGSQ4RpS2Z_2U6C4u38S1exEhm2dtBVnZiI4SjUWhQt1XKNj7sA23xe6iuU_0qDZBdQGfw,IRON IV,IV,IRON
YrIPGV6EbLQAw5YqqOlotkSxEbj3DEWcdNZbNr7KNUPLCDJjNdIxJOZ5do8pY3q-4IO7yiT7LSE9og,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
I2c3709biOosZBjIEUrQJhHFrOvuEwgqnqZ0uV8kMVC2nz5JVqlmjuQfPR3acQp5AqSrTMQL3RcOUg,IRON IV,IV,IRON
BkU7GJNNS4lLOe0drdo55Bnp1rnlwBDT8H_koNbSsqDKdkaThltxtVmZA0u0g83xIocZc-Hc922wsw,IRON IV,IV,IRON
6czk0VnoBPveM2fXR4MvCkAVNpzYAHIS3KzCvyalyLrA_foYwZyy-b8NW8-aiFfpo29qqC5OZUqX8A,IRON IV,IV,IRON
XHJXHkGXrzngfS6i7P9DrDR8DwtJaNVo5Mzd6uekKNJ_a7-zrlrur_n7zJI_lYTt4puc8tqTpPRsFA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
KqezpJ1dk6EGG7TCrgR3ZILqmsHigC1nw24iuTMU5a9jci2Yu9RIeXO8CwzlcxkFCIlhHSZX2LV5lw,IRON IV,IV,IRON
Cy9_Hqpl2-m_rk8ZuvlgAwvInkqNfrIlbq0UaHTM6Wfy2FfhEtUJn_QaurLM1ZlQRaKvZpGXtdN1ig,IRON IV,IV,IRON
PEU0HP19B2VYP3V2eltZG7HQxDF0Oh08z2TjN_MFG88fxWTX9Y5anVQkM39xd4foEeOpvfO9ljG7Fw,IRON IV,IV,IRON
FVvqINSbUWzrqFafhAOCoPZx9fycYSDAJlk12mvLr6YLZx3axjYV0pdjcVjYxqn5I1T7ed6JIczi4A,IRON IV,IV,IRON
TXh4ecJajdZmmy9gGxlY_QIh9Mzgu-1CsZ98Zm6xpBztqEdsRHIkscs_BmcL73jm_mDla-DbmPsEkg,IRON IV,IV,IRON
OHy5E50GUeqyLCG9ZVoZD2PqMLAZZoma1_HSM2M9XN57gD2pSRyRz7k9svTwrw5kMRyNkOtR6w5JtA,IRON IV,IV,IRON
pwtWxuAVQv7czA1syDklVBVAMn-zxe_fDr2bClhwIsX3difAgEa2Z4-7o-S536qntTZaFlwjvhZmeg,IRON IV,IV,IRON
sMwS-pNfTQccXXmHSED89W3xHyobp5jA77t9p3hQD7x7tVIWWjq7Am1SEXyR6chyaxa2ZtRTYzB3xw,IRON IV,IV,IRON
aZS_9vNaeSyfiBFNBLn_BU9zRG7aW7Gal7I6twHb1sPFbMLX8SSoETknmNMiTM-dzKUOOlwE7NCROA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
EAKNIjpDj8ysG3DbUE4n3WlmYUUqueLtxoxzLn65OTOaobEnYnZMg3NpGj_QoU01KWo7k1_wcToAQg,IRON IV,IV,IRON
duuYm9QQd-zg09MHqN0w_54hzw3zN7OqIGZCcpVj5awpp_HVhDfJodFBhGA1deXRRWD6PaHCJpF_oA,IRON IV,IV,IRON
NLeF1oh5ugDFHcUu-PWKB6rJxMBPQhVvfoFphuYzyM-jUQTHYzn1P9IucKk1DDn2teXwjxBJXv5-Qw,IRON IV,IV,IRON
4zmncnM33y3qMCNnAqEpTGGwYPOtaOLAK3VNu2wRqJ68nbHdwRTVtp3_1Zju-WYUkwAuaqmKuHEkwA,IRON IV,IV,IRON
ZKJsd9IlfS9GZJ6bLj8v2qC5BN_qDWT4B_Z0CZIboWH0WsO7JswRS-V7sDnaSTMM_kt4I2Sk1nVm_w,IRON IV,IV,IRON
A-SN7Z4tz2DQs_PpJIQtBE30wBGg-WBUfQraWtwOwHeEzvqMuAkD805KCX2Xi6djF3wL29Jm9pG1QQ,IRON IV,IV,IRON
0PkgNvBzJlIeEJc8uwF6qtfxzkeW5IqYbWS0qqFPcj69m2Ok-pSF6nS4BC7q1--weqsYfo5RqHvYhA,IRON IV,IV,IRON
XlV4JHdh8SBogdgSuaeFRBNBDMca9RdAJWbUueHdu2E9o-GNciXPAPrMH1GDj8i35rPudCmFERRcGQ,IRON IV,IV,IRON
Wh9KPuUFpTd9MKzGhSCSjaI2AdGKlzRHOFGeKrVkAol-5oj37k5bKDQB-Fnd8GC7Cwz5bfKMM0mmQw,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
kETfSrNF-mImM96lg1G-mTNtPskU2EpEzqW4LSpkKxHnHGc52ShIqfSB6nyLZcNKp2Y_gBOLdp8m4g,IRON IV,IV,IRON
xe9hBgqyeOmiSFSkwQLD8DY4Z4Be9hd59RWF9INQ0k75azXg7MMUFMmpwoPT88MglXF7es1NKg7QYA,IRON IV,IV,IRON
PERC10NKd5tY1kszjCwKUagozy9mInQfzA2DRKZjZ1plkRDoc5YkYviestZdCBf_7Wo74rJ9_U2-iQ,IRON IV,IV,IRON
_QvvoZR34YIsB8JVKKowYhcEhr3CMhOpM_2iaeCQl8ow9BeQGOegOJO4-lf9SL0797w6txCFUYGDXg,IRON IV,IV,IRON
7N5xXFw8c5VyrnYoJxuupboKYc0ajXo_g3ziERdkLh81wRys6nuK9Yc2p4bhDhGO_vVUR77goIsqMg,IRON IV,IV,IRON
Yfsawp9PHn0uctK8OgUAGJ2n_NP6roOhZJxGZSG-AG9GURWxGwxjKWofE5963XDIjJYkksXNXTI0jA,IRON IV,IV,IRON
DGhbX9b4Ooq_54TderSCPggE3vMBIVsBG_UxnxGStVHCVr7zjzNEBua65oYLR0UxXiWyvpVsacFbCA,IRON IV,IV,IRON
uuzcZ_3hPTefu2WKh9vE0AeKn_TAnQuE_pC-mY5iF6NfPm8mVCVkEyaNH9HI9spCDZ0DuZPaCmKmgA,IRON IV,IV,IRON
6Ge8tbETmoeFdHA_KyEX7N8UilDAjm_M6rrzBWHsR2-S3Y9JfOewGoc-dqOZthLsG9nW8sHANEp9TA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
NofvRM1X0hSDX7BzLJwkmx80TLt7MK8zREMrrgn8FVcrdKOwIEOz55rLdaEq2Gqzru6-JmFWUmcqcg,IRON IV,IV,IRON
EWOaqOS6fKLWD7CfQbwpyM0bmNETEugKaG0YCf2ihtq9eqzIHLqRkpz5iaMJno8P0XsBr4QtUllZYg,IRON IV,IV,IRON
yc13_ImybjWahDtfY6v5Ty-F0pnrvzOerNcbvvkg7sBq2ARih2q2KrvdSKXKWmVO30TnkINpQRfvRA,IRON IV,IV,IRON
c63PVkzV0f0lyuAOapFnP_B92r88VCdvlc7iTK_Hg3_JllfckzO1Q8jvU007vVMdqSX0aAkgvC_K-w,IRON IV,IV,IRON
caW4-vQA2iI0E2q0xauhiB2y_-lXruuJxC1e4Cvmn5UCtmWWj_UrpHCrODoU2b-lib7-NMvV5vvzWQ,IRON IV,IV,IRON
EP5O-YKnntZhW54BAv66vysjj2AOOut-O-tSEfpso_SR3KuGLt-ItRhjj7eKrckbgzJpcomlLETdsw,IRON IV,IV,IRON
lMdvR1GgA5Smf9JsCDdTuqgO7Su6FrED9yeU4LUxdRpebp09lpVpYSALxowkBnVMEX8CXKPACtWp_w,IRON IV,IV,IRON
1l03M3r0Oe0kwqKlx0mj-J_1QA7qb5GkcJkeE9KmnTodaXZtWIhs1zs8wTa7_Ym-oCxSwg5ENvCZ7Q,IRON IV,IV,IRON
6Ge8tbETmoeFdHA_KyEX7N8UilDAjm_M6rrzBWHsR2-S3Y9JfOewGoc-dqOZthLsG9nW8sHANEp9TA,IRON IV,IV,IRON
sHNmovJ0y7U4VE3Esn81MHrsVpZd6BbAdjyyozDKwLWnenFnu3yWsY93N7DoGWYcBMw1lNM1NVTEvQ,IRON IV,IV,IRON
Sx4Prv1c4SzHToWhc62Hk4EWEzvP3GchARKZd2-TegvQePBAMXxZFhz57eHsWD3M4w-Hx89pNzukkA,IRON IV,IV,IRON
chdeYwXOjKXgbWEOgxhINhBZt06CHmBVovVLRxF1Nv0tQ2MHuMHmMvXL511pvElYfqWK4ZxcLBVYpw,IRON IV,IV,IRON
TqsHDcEDvJWmuFVNQ3fhxJqKm_sRpkCMdfVRlf0tbl-Bm3c5o-SmkZzjFIGh8tqYwKnDeRxueajG9g,IRON IV,IV,IRON
8HAbqX3qJMAIXNgoWTnOcsrtJnZHrA6qyfMOPhK_Mf_S8XuQhgSrXarERWRHy3fl6cy7u0WQ3QvAFg,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
2l5jVpJe-j8Ajv75Ql44XsH1PBwuNSwK7hjVgI7USQe1Kh73jeNvmAFp57ZI8otd0ijvt54cRGYb2w,IRON IV,IV,IRON
YtXyuA4chrrUS_qCoZz5x6s1xXRHsfk0MxTPtUsaDhX9lh29MjKsamT_gVfgDi-umY3jOINnhNDnKQ,IRON IV,IV,IRON
8QQ8V-qScI2KwXMozg680MRKZ-EvClcorYwosL5u3uKUh6_ltw5ig3EAkmlG21jc36tOkr3Z0UZi-w,IRON IV,IV,IRON
GCmZRkJ3ZfPueGyzI84EQb0qavMNbkNXLIxtqmEsaOFLX6TMgC6-mQSyzmKrWOP0-aapqMkBkzxaWA,IRON IV,IV,IRON
Ban4zyanV6X9309MX-Uxi9s19moYytyJspSIccZsXWXS82-i11Hfpy9jI37ZGbT1-NEmThGyPzcfqg,IRON IV,IV,IRON
nVypD672sLICMEKnXUNHSX7Wv3HtIyUdgke1xvfQSHz3G8SBApXyhPoBE3XAsqckR58EZhnP-rZ0Lg,IRON IV,IV,IRON
NoVLNkBDmE6Icne5MFPnqm5DnN3chMxrPtlypdTkx-rEyf5Duk8rkbr4x2_Ae1LbrPZpeLAbW7Y9_Q,IRON IV,IV,IRON
z-LUBblspgoQbUFNHkZXA5jeVGSLvebaI82NZK2Z6BkypMwucjuyPZaAa4k1XYwuJkpK5BpxB2TMtw,IRON IV,IV,IRON
e5WpQ-2QEWGCe3eOWm0w16kIOjnfjVUSBdf-YNjsrkCdUa4hQnszIU3IYXYolUlZITWmS6GwFu8XYw,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
k9ME7AG_B2QaVQpOp9pVhVLBgYVZ_0TG9l6BVjb1AcnUIKxnaRcu6OpEPagylV5NTfJ7ZPLaskF1uA,IRON IV,IV,IRON
Y_ZC0th9pK5AcWOjYsojrfMSxsnYRJHiD0MlLPk9y64-1jmTWWnlrlrs71hnexYU5dqiqsikgC9RTg,IRON IV,IV,IRON
b3f3Kq0-mNtiUja5Bj9QgKTXkg3haWpYxLoRnFSTGN1SPSlltTEItRBBn87izdT4VFwm1lIStQyDwg,IRON IV,IV,IRON
yJ1krY4CjHsZUtlmxBK5KOMbz6HGP-afq_sjB5EzZb7vjGPIyVfyM9erixbODh2AFFQL6IpcRFmI7g,IRON IV,IV,IRON
QraWIPDD_V5paZ9tujBA_chdgAOQxmDM1RQMw591xgLrXWS3EmKVmioxu679J7lkvkkojEDQULjsYA,IRON IV,IV,IRON
LQSp9Yi7hq_ewkGCAjo0VJu-TiH-YdIudIvFi91-_66m23H56_e32Y8NIKuwbyjTBtux79fC8fgMGA,IRON IV,IV,IRON
RmDxZwGfMF0JTB7Dr6-7a7WGEpz_Yb0ndCBHPxVbDPvl1b5iHU8rdrVVHnVzYCR98gq01HdknOJOrQ,IRON IV,IV,IRON
GlRz9Q3kuxuL6Jq8qIfy_UdRhH0S1VHGphMFOseb2eMuw7innEmUo0QeVwxCZTY9V57TBcX9XMeOeQ,IRON IV,IV,IRON
OyMUXKwuM_KFJ8VrlUemBSZ0SD5JY5Rf1EhrxURHXv602wXhZa0h2Xdu0XVSn0vk4ndiI6mXdxpxng,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
bNVTTjQw7uYFsUM6Z5wUq7hv_x-ULwLmYdYYwJoe85uHxEigfV0OK8GWZMZETrovMbyuh6SpTkYS6Q,IRON IV,IV,IRON
kf5M_A9DFQ1OuUDEzFTrGLOblFjii9LMWzMTqD7K2RLIl4tlrY62CT0k4WH8lC8qsppQwWjgihJNqA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
QTYZyWY3neOSbkSUYj7vJEReJzHGepRm5QCNhJANIVxBxzvno3eoZFe58x39oK21AW3q4srOwVk4MQ,IRON IV,IV,IRON
1O5-3v18EnJvNFQ4Fs8QaCOsDjRRPq18OC1HLgtuyC8gaijaWftQRHNf5TrcmoJH7_dVkqYfKwzy7Q,IRON IV,IV,IRON
dbHdEm3Hy7-U5lZhGiJfJPt1bRQhC82hR07hwPI1weiOqe1xfflQqJY8eRs8iJpL_q5buT8y3EzS-A,IRON IV,IV,IRON
SuECoa220m0qBta8BgW2SGToPVcWfh9TS8uT0Sg1LzjXAe7bHhug3KyibI2_yWfZwGtPeqCivckmAw,IRON IV,IV,IRON
3Qp2m2p7Ah1RJ8c5V7Hfbm3FepjYhVK6_zH6V4kKHEC_Ib5wzLFsC8BTy-igh3ELGs_gBuONYu9yGA,IRON IV,IV,IRON
Ro9FwzT-uXKzl_wDX1F-OFZ-LeLY_MIlDV6f_p19m8WJhZylymS5uLtswyfMxvJ6Jpcy4TIl6FJFkw,IRON IV,IV,IRON
Iz-b_DmLa33nPYOpeZf71hzRXk_AMjE0p2fXrQsbm4Wu8NDHz4AjmoJrwNeAOA86tadW20Xl6fLP7g,IRON IV,IV,IRON
NPJMR_o21E8DN1HVWQHE8oCm85AWwjDyvOGRC1fIoncDj0SldlUua6-1V3HGW5qGLPhUDuXnYVeZgQ,IRON IV,IV,IRON
KSWhz_Qrp4xDwiTloY8-xrggYPXb4bLBwouc3yNwALaOlR_2B_0nNi-kXymb0YyL76G8EyBtae3eZQ,IRON IV,IV,IRON
RkatdU1BPfnGBzkoiVxYcbv16HTn7jRPMQEMtpFkR_61cu0BsYWJGWXHlaTKC87-tQhdnE2mtwYHeQ,IRON IV,IV,IRON
VvwQltOOaMSq6-TSmY_mPdyMrxyneisZ8ORhYxuwxrS_2A_bZ8U4FcJnWvM-a8ol-PAHd-f0L0KEVg,IRON IV,IV,IRON
lkmZLO7tY3vE-qlQ5vg5GhMZfo8PK3atMuYFjP7yqQo7RQHVYq66VA-6sqdDGzJj5RzfjiEwR0wF-A,IRON IV,IV,IRON
XS-cFP8-V8ojdDIv5FQIJp5-F1mR-las4s0qxpIOyli1QId5FTtd_gaTAMY_IXLaGuARyUv8d_KE-w,IRON IV,IV,IRON
M52h_TS33MlBpPiNTJQlCBjV_gnCdtTSR3bl1uYbWydLBHbBUeJTX749Dc01mNnhIlN3mc_93sVaPg,IRON IV,IV,IRON
opJ-Ani9VVx4HbZJ6XgBOt_lzAq1mmlpAWnJADzcNKBq5MYjgS077ObHFc4uUnCqtTMcrk4dWuEb4A,IRON IV,IV,IRON
A0HOlG8TtfkwcEVWSyPhavdC4o-X8EIFkvQIAaYpnAKbz2IQ_meb3DKsoj_03smuhe5XyRR96kOOpA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
rs6W5IDO7QfwaAMFPPweLkIHQbITqPay_IqsnrSERDJiTfnBQE3HLuZFyD_hi_EQltWKXb5qWsLYCw,IRON IV,IV,IRON
PQvg563pakTC8NxUztAOnoq-NHszCqXO214axiFmCNo-naSEkQaDXTk1a3aEa1WnkKs2cz7-kjXKcg,IRON IV,IV,IRON
rIMjrq5ZmChVuEpLRWPz9UHG-w8Wk1etVW-MBz0h63AZpaw4id0Pn4gRO3GlS0qtL1oCoFSRxIXLRA,IRON IV,IV,IRON
AYhJmGQqyCkDPrMyM6d5NSG0kVVdROMUlDS-BnrDK46D94oNWcLyU7j5i_dHnxLl9szKdh6xVdMfbA,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
28pr7Lgtb9uVtu0QXJS-EhofyjKmQpvZPHcOgkuPkBnu03CP3zcNAxrn9k6r79rT8_qkLkAiD9O2mw,IRON IV,IV,IRON
ynqjvQZdKwW9BERLMLSVt8AFwUQZW85ksxlqrhoF00P6pufwI3mkmq15hkirlfTc6X5iESHnKSDGLQ,IRON IV,IV,IRON
l64cb1gnfh9hTT82cgeNZQCf0zorLJnlUBxgHt7CvE0Sh1f3SUrgjGWbhvPr5SwzT9sOyeaw0bgUDQ,IRON IV,IV,IRON
ocxRFaf3kfZCHDjnSiedIAiRs5w3W6MPP5nGYs95fTBPubgomOce3Ym9xdlF7oQMoHddLGMJrZ2l7w,IRON IV,IV,IRON
MggG6RVTppa7M-eaQk5nqbqMKlzFTurNT0tDALKb5MQeHkMU0IadFdtPTu4E6M1bFpR96EsNLzV3Vg,IRON IV,IV,IRON
f8Y-yzydHi4ViK2ngV2OZEOvv6ejLWZb1_HZGXzxCsUVjksEnB2iaOMavqQGZHdzGJRhxMja43_aoA,IRON IV,IV,IRON
bt-8djfTy5Azx99ZOuFbfMHD8LozaFnYRB8TR0APcO3eke0w8S-2DKxtPczO-JCreerLS8Ph0AFOmA,IRON IV,IV,IRON
-bnA5HYX6kTvqqqYRDp7sXPn3FWWRh_r7woId2LK-a_ogH3FvK3dQAkst-0ZTaQhSmKVeQPzrHhkjg,IRON IV,IV,IRON
7ztBeQ4AGIUoeuamSKdk0tirFNt3E5HLer3dcy6po8dtL_a8duIdYzDNMIxZjwstoD1YezfF03uCSQ,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
TocLz73jXc7Xx2Y2bdALXmCor6UttvS4BIXZZ_MATNIZrZtTKkVV2kiJ0b8ATxK_519USiPtABRMKQ,IRON IV,IV,IRON
GVy893uI54kSgLrnxDI0NH6eDXjRFlJObEDOPPfA0o-NvTzQqf8rG1ajsPhy4cKtOLMMCVMhSSk6EA,IRON IV,IV,IRON
d5_NIlgx2rmU_OpQONoohRUok_dBbIYNwmFh5KOse7u86akaXa7AfBkpPPzsDOh_LhLjhwd3l2M6-g,IRON IV,IV,IRON
mk3lPrqdMGEUuUonb43oAVDAZRn3b0ZDImbWhOrrLvPRweHED6AUuPgQgqUuB-l9E5CvD0YjYfgfzw,IRON IV,IV,IRON
VKVubv2-aXKsCoGNY5LB5IS-hPw9MInUqRUwyElGcI-HsZKiPQUkvpkqfQ6_ZNFT6OqxxKC9Hvra_g,IRON IV,IV,IRON
wkXpU4hsIiDI_iauJvXSS9A1xeNhLP8LKTH7FcJDM1XLla2fn9EvOpp_SsYvxmku_R5VnRRUDYSE6A,IRON IV,IV,IRON
wxDu7vbuxmZMAd8TqtO9tNK0bjGvjKZGQwBNw6CDl5bowqiNXUEDsLTOdK58DrfLPzmKOOofymFM3w,IRON IV,IV,IRON
nnN5k1w-EOvsfNzq7KZR4VSbtLD7W0aGvUK-aVTrWdYpHrzylgv15w1hcYTxkIYjvd-4v_Q9NSdMCw,IRON IV,IV,IRON
ashi0UjsJI8nAjgL6dghVWgixMMFytulVYhi8IQvqFYw2RMBpec5QD_qEYaFtn1esTXyYlSNaCaMtw,IRON IV,IV,IRON
lJp9HMrpOlX7GWigKq1qWu1POaKc02xFLyfKi4tcSboJekSn4YTsvV7vtyo-5P2NPwyskFRlA5f3iA,IRON IV,IV,IRON
dz_dA0nv0-oZ0SDbLqfVlvomZYQepm-_m4TOCMzQ20XFokCRUeSpUtPsDNb99EXUhTAdEO8x7FAytQ,IRON IV,IV,IRON
SnvJIcHqLKfLR6Q_7V8msimic-D36w2cMSkeu17VGM-EsBJCs7u0KmGBz3TXVtASygecV7MDQvmP_w,IRON IV,IV,IRON
