game_id,gameCreation,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,mapId,platformId,queueId,teams,tournamentCode
NA1_4697683861,1688007026629,1842,1688008903867,4697683861,CLASSIC,teambuilder-match-4697683861,1688007061526,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 82, 'pickTurn': 1}, {'championId': 518, 'pickTurn': 2}, {'championId': 555, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 32}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 3}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 24, 'pickTurn': 6}, {'championId': 203, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 360, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 40}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': True, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 1}, 'tower': {'first': True, 'kills': 9}}, 'teamId': 200, 'win': True}]",
NA1_4697617811,1688003461364,3195,1688006698907,4697617811,CLASSIC,teambuilder-match-4697617811,1688003503731,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 99, 'pickTurn': 1}, {'championId': 235, 'pickTurn': 2}, {'championId': 555, 'pickTurn': 3}, {'championId': 75, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 2}, 'champion': {'first': True, 'kills': 46}, 'dragon': {'first': False, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 4}, 'riftHerald': {'first': False, 'kills': 1}, 'tower': {'first': False, 'kills': 10}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 777, 'pickTurn': 6}, {'championId': 22, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 36, 'pickTurn': 9}, {'championId': 63, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 60}, 'dragon': {'first': True, 'kills': 5}, 'inhibitor': {'first': False, 'kills': 5}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': True, 'kills': 10}}, 'teamId': 200, 'win': False}]",
NA1_4697565339,1688000902822,2193,1688003120760,4697565339,CLASSIC,teambuilder-match-4697565339,1688000927622,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 119, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 421, 'pickTurn': 3}, {'championId': 83, 'pickTurn': 4}, {'championId': 45, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 47}, 'dragon': {'first': False, 'kills': 2}, 'inhibitor': {'first': False, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 1}, 'tower': {'first': True, 'kills': 9}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 1, 'pickTurn': 6}, {'championId': 420, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 143, 'pickTurn': 9}, {'championId': 83, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 46}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 7}}, 'teamId': 200, 'win': False}]",
NA1_4697519663,1687998658941,1743,1688000460084,4697519663,CLASSIC,teambuilder-match-4697519663,1687998716988,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 777, 'pickTurn': 1}, {'championId': 143, 'pickTurn': 2}, {'championId': 131, 'pickTurn': 3}, {'championId': 99, 'pickTurn': 4}, {'championId': 83, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 21}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 2}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 32, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 420, 'pickTurn': 9}, {'championId': 35, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 44}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': False, 'kills': 1}, 'tower': {'first': True, 'kills': 11}}, 'teamId': 200, 'win': True}]",
NA1_4697478589,1687995803694,2417,1687998307905,4697478589,CLASSIC,teambuilder-match-4697478589,1687995890111,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 711, 'pickTurn': 1}, {'championId': 17, 'pickTurn': 2}, {'championId': 67, 'pickTurn': 3}, {'championId': 50, 'pickTurn': 4}, {'championId': 154, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': False, 'kills': 36}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': False, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 6}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 63, 'pickTurn': 6}, {'championId': 19, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 17, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 1}, 'champion': {'first': True, 'kills': 34}, 'dragon': {'first': False, 'kills': 2}, 'inhibitor': {'first': True, 'kills': 6}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 11}}, 'teamId': 200, 'win': True}]",
NA1_4697451354,1687993659007,1780,1687995487081,4697451354,CLASSIC,teambuilder-match-4697451354,1687993706985,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 11, 'pickTurn': 1}, {'championId': 143, 'pickTurn': 2}, {'championId': 202, 'pickTurn': 3}, {'championId': 101, 'pickTurn': 4}, {'championId': 421, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 33}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 3}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 10}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 777, 'pickTurn': 6}, {'championId': 63, 'pickTurn': 7}, {'championId': 136, 'pickTurn': 8}, {'championId': 45, 'pickTurn': 9}, {'championId': 2, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 27}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 3}}, 'teamId': 200, 'win': False}]",
NA1_4697416153,1687991242476,1435,1687992709726,4697416153,CLASSIC,teambuilder-match-4697416153,1687991273971,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 235, 'pickTurn': 1}, {'championId': 104, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 420, 'pickTurn': 4}, {'championId': 56, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 32}, 'dragon': {'first': True, 'kills': 2}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 10}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': -1, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 35, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 12}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 0}}, 'teamId': 200, 'win': False}]",
NA1_4697393239,1687989225616,1616,1687990931487,4697393239,CLASSIC,teambuilder-match-4697393239,1687989314758,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 223, 'pickTurn': 1}, {'championId': 105, 'pickTurn': 2}, {'championId': 99, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 114, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 30}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 10}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 31, 'pickTurn': 6}, {'championId': 141, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 222, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 11}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 3}}, 'teamId': 200, 'win': False}]",
NA1_4697356058,1687986550049,2106,1687988730513,4697356058,CLASSIC,teambuilder-match-4697356058,1687986624015,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': -1, 'pickTurn': 1}, {'championId': 136, 'pickTurn': 2}, {'championId': 50, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 420, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 27}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 5}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 420, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 45, 'pickTurn': 8}, {'championId': 50, 'pickTurn': 9}, {'championId': 99, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 52}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': True, 'kills': 10}}, 'teamId': 200, 'win': True}]",
NA1_4697315541,1687983441056,2247,1687985739523,4697315541,CLASSIC,teambuilder-match-4697315541,1687983492011,MATCHED_GAME,13.13.518.539,11,NA1,420,"[{'bans': [{'championId': 143, 'pickTurn': 1}, {'championId': 45, 'pickTurn': 2}, {'championId': 120, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 2}, 'champion': {'first': False, 'kills': 42}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': False, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': True, 'kills': 9}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 777, 'pickTurn': 6}, {'championId': 420, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 498, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 32}, 'dragon': {'first': False, 'kills': 2}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 8}}, 'teamId': 200, 'win': False}]",
