game_id,gameCreation,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,mapId,platformId,queueId,teams,tournamentCode
NA1_4691506731,1687473935885,2091,1687476090281,4691506731,CLASSIC,teambuilder-match-4691506731,1687473998710,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 119, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': 24, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 38}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': True, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 6}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 82, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 63, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 21, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 2}, 'champion': {'first': False, 'kills': 46}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': False, 'kills': 1}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 8}}, 'teamId': 200, 'win': True}]",
NA1_4691488160,1687471950681,1519,1687473529378,4691488160,CLASSIC,teambuilder-match-4691488160,1687472009604,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 35, 'pickTurn': 1}, {'championId': 360, 'pickTurn': 2}, {'championId': 31, 'pickTurn': 3}, {'championId': 711, 'pickTurn': 4}, {'championId': 82, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 16}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 3}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 122, 'pickTurn': 6}, {'championId': 119, 'pickTurn': 7}, {'championId': 54, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 103, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 38}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': True, 'kills': 7}}, 'teamId': 200, 'win': True}]",
NA1_4691445856,1687468011458,1510,1687469562416,4691445856,CLASSIC,teambuilder-match-4691445856,1687468052371,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 11, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 78, 'pickTurn': 3}, {'championId': 99, 'pickTurn': 4}, {'championId': 518, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 27}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': True, 'kills': 1}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': True, 'kills': 6}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 105, 'pickTurn': 6}, {'championId': 74, 'pickTurn': 7}, {'championId': 121, 'pickTurn': 8}, {'championId': 145, 'pickTurn': 9}, {'championId': 36, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 7}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 1}, 'tower': {'first': False, 'kills': 0}}, 'teamId': 200, 'win': False}]",
NA1_4691114444,1687423857669,1747,1687425755675,4691114444,CLASSIC,teambuilder-match-4691114444,1687424008511,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 238, 'pickTurn': 1}, {'championId': 15, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 555, 'pickTurn': 4}, {'championId': 45, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': False, 'kills': 43}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': False, 'kills': 10}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 33, 'pickTurn': 6}, {'championId': 21, 'pickTurn': 7}, {'championId': 101, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 518, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 24}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': True, 'kills': 1}}, 'teamId': 200, 'win': False}]",
NA1_4691105526,1687422985541,116,1687423153602,4691105526,CLASSIC,teambuilder-match-4691105526,1687423037591,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 420, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 29, 'pickTurn': 4}, {'championId': 555, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 0}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 0}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 122, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 18, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 32, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 1}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 0}}, 'teamId': 200, 'win': True}]",
NA1_4691098839,1687420822669,1767,1687422614847,4691098839,CLASSIC,teambuilder-match-4691098839,1687420847728,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 122, 'pickTurn': 1}, {'championId': 7, 'pickTurn': 2}, {'championId': 84, 'pickTurn': 3}, {'championId': 53, 'pickTurn': 4}, {'championId': 10, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': False, 'kills': 39}, 'dragon': {'first': True, 'kills': 2}, 'inhibitor': {'first': True, 'kills': 3}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': True, 'kills': 11}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 35, 'pickTurn': 6}, {'championId': 41, 'pickTurn': 7}, {'championId': -1, 'pickTurn': 8}, {'championId': 895, 'pickTurn': 9}, {'championId': 104, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 24}, 'dragon': {'first': False, 'kills': 1}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 1}}, 'teamId': 200, 'win': False}]",
NA1_4690710085,1687396807450,1447,1687398302743,4690710085,CLASSIC,teambuilder-match-4690710085,1687396855395,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 875, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 202, 'pickTurn': 3}, {'championId': 420, 'pickTurn': 4}, {'championId': 103, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': False, 'kills': 29}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': True, 'kills': 9}}, 'teamId': 100, 'win': True}, {'bans': [{'championId': 120, 'pickTurn': 6}, {'championId': 53, 'pickTurn': 7}, {'championId': 105, 'pickTurn': 8}, {'championId': 43, 'pickTurn': 9}, {'championId': 33, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 14}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 3}}, 'teamId': 200, 'win': False}]",
NA1_4690520490,1687384077049,2007,1687386190108,4690520490,CLASSIC,teambuilder-match-4690520490,1687384182396,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 29, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 350, 'pickTurn': 3}, {'championId': 111, 'pickTurn': 4}, {'championId': 17, 'pickTurn': 5}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': False, 'kills': 32}, 'dragon': {'first': True, 'kills': 1}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 4}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 103, 'pickTurn': 6}, {'championId': 523, 'pickTurn': 7}, {'championId': 53, 'pickTurn': 8}, {'championId': 875, 'pickTurn': 9}, {'championId': 39, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 1}, 'champion': {'first': True, 'kills': 39}, 'dragon': {'first': False, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 2}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': True, 'kills': 9}}, 'teamId': 200, 'win': True}]",
NA1_4690428326,1687375691469,2190,1687377935315,4690428326,CLASSIC,teambuilder-match-4690428326,1687375744836,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 119, 'pickTurn': 1}, {'championId': 53, 'pickTurn': 2}, {'championId': 103, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 45, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 1}, 'champion': {'first': False, 'kills': 35}, 'dragon': {'first': False, 'kills': 2}, 'inhibitor': {'first': False, 'kills': 1}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': True, 'kills': 7}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 54, 'pickTurn': 6}, {'championId': 6, 'pickTurn': 7}, {'championId': 105, 'pickTurn': 8}, {'championId': 45, 'pickTurn': 9}, {'championId': 222, 'pickTurn': 10}], 'objectives': {'baron': {'first': True, 'kills': 1}, 'champion': {'first': True, 'kills': 27}, 'dragon': {'first': True, 'kills': 3}, 'inhibitor': {'first': True, 'kills': 3}, 'riftHerald': {'first': True, 'kills': 2}, 'tower': {'first': False, 'kills': 11}}, 'teamId': 200, 'win': True}]",
NA1_4689533080,1687292581850,1606,1687294239940,4689533080,CLASSIC,teambuilder-match-4689533080,1687292633668,MATCHED_GAME,13.12.515.4234,11,NA1,420,"[{'bans': [{'championId': 350, 'pickTurn': 1}, {'championId': 82, 'pickTurn': 2}, {'championId': 498, 'pickTurn': 3}, {'championId': 63, 'pickTurn': 4}, {'championId': 103, 'pickTurn': 5}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': False, 'kills': 28}, 'dragon': {'first': False, 'kills': 0}, 'inhibitor': {'first': False, 'kills': 0}, 'riftHerald': {'first': False, 'kills': 0}, 'tower': {'first': False, 'kills': 0}}, 'teamId': 100, 'win': False}, {'bans': [{'championId': 18, 'pickTurn': 6}, {'championId': 119, 'pickTurn': 7}, {'championId': 1, 'pickTurn': 8}, {'championId': 421, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}], 'objectives': {'baron': {'first': False, 'kills': 0}, 'champion': {'first': True, 'kills': 56}, 'dragon': {'first': True, 'kills': 4}, 'inhibitor': {'first': True, 'kills': 3}, 'riftHerald': {'first': True, 'kills': 1}, 'tower': {'first': True, 'kills': 11}}, 'teamId': 200, 'win': True}]",
