player_id,rank,division,tier
o58TZ_GGywu01d2UK12MpOtgk_a_hDLdIZ90_Tba4nGcH2M-NHmmOiydHjQUPNR5SiVtj_vtCvfL-g,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
iP0HC33JkgfhH9J8fJYexyqDhSdvjothLY4eLo5Nsp4ldHaBIeou24r01HOul2rjMuyav1SyWV3OsQ,IRON III,III,IRON
zTsGcy3j91jJJqjx0kRso6ERgIw66982GdB-SY5GsuXiLaa8po2aa6P68XKVzQd2cJNi8Cp5azut-w,IRON III,III,IRON
lvpbJXLRkADs4HfWu9zjJ6LU2F-hJXJmQQvw3eXTne4amJZRuVZYUpFT-w1-6vI9bxtVKtJxH_SFFg,IRON III,III,IRON
Ln9ev5F9oDLXFfDKwGJitqZSf0LQWkbLQS_fU43FS-wG10fnQ7l4zjeATBWZrecDXgKZH3z3OtT4Rg,IRON III,III,IRON
gWPG1BR5jwmJOSg24X6tgJ3piFlpf2SQaEVOtYIYxaqDgiyqQU0Jpuz5EMxWaSXmrg8ThEF_nUDQPg,IRON III,III,IRON
ahlQdFlMZuZulGT_lR_ms_0a7MhjgWatVck_cnUlxlsZMAYhp1G64P8t2pnhNlTEyZfNwr7vJaelWQ,IRON III,III,IRON
xKuoPxWA8lo-d9YsBs43vj97jk57AjvLpp_SLWFRbP4s3CF251S8ce4XRQUZHBeBQf-iKFaO_XPNEA,IRON III,III,IRON
1dZKrkfZ0xrliNSpX_Dmn2ODIaFt91tzkZlKy0b5kaCbuG5MfvigQeSXoovIgLuXaUtw6_XnNTN_qw,IRON III,III,IRON
GTq-yUsvy_0SefD8p1xQ9WNrPydOXOmFujQqx5SjjXu5JBwhQou6TuviSFDoa2HuiJEq9K_8lBvDqQ,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
